is_tv_subscriber,is_movie_package_subscriber,subscription_age,bill_avg,service_failure_count,download_avg,upload_avg,download_over_limit,churn
0.0,0.0,0.8060150375939851,-0.7594253521562024,0.0,0.0,0.0,0.0,1
0.0,0.0,0.8150375939849626,-2.346472127513821,0.0,0.0,0.0,0.0,1
1.0,1.0,0.8135338345864662,-0.6271714542097342,0.0,0.0,0.0,0.0,1
0.0,0.0,0.7308270676691729,-0.7594253521562024,0.0,0.0,0.0,0.0,1
0.0,0.0,0.8030075187969926,-0.0981558624238613,0.0,0.0,0.0,0.0,1
0.0,0.0,0.7924812030075189,-0.494917556263266,0.0,0.0,0.0,0.0,1
1.0,1.0,0.893233082706767,-0.7594253521562024,0.0,0.0,0.0,0.0,1
0.0,0.0,0.8466165413533836,-2.346472127513821,0.0,0.0,0.0,0.0,1
1.0,0.0,0.8691729323308272,-0.6271714542097342,0.0,0.0,0.0,0.0,1
0.0,0.0,0.7819548872180452,0.8276214232014163,0.0,0.0,0.0,0.0,1
1.0,1.0,0.9503759398496241,-2.346472127513821,0.0,0.0,0.0,0.0,1
1.0,0.0,0.9909774436090227,-0.6271714542097342,0.0,0.0,0.0,0.0,1
0.0,0.0,0.7909774436090227,-2.346472127513821,0.0,0.0,0.0,0.0,1
1.0,0.0,0.9894736842105264,-0.6271714542097342,0.0,0.0,0.0,0.0,1
0.0,0.0,0.9954887218045113,-2.214218229567353,0.0,0.0,0.0,0.0,1
0.0,0.0,0.8781954887218046,-2.346472127513821,0.0,0.0,0.0,0.0,1
0.0,0.0,0.6796992481203008,-0.6271714542097342,0.0,0.0,0.0,0.0,1
0.0,0.0,0.8466165413533836,-0.6271714542097342,0.0,0.0,0.0,0.0,1
0.0,0.0,0.7578947368421053,-0.6271714542097342,0.0,0.0,0.0,0.0,1
0.0,0.0,0.7263157894736842,-0.6271714542097342,0.0,0.0,0.0,0.0,1
1.0,1.0,0.7007518796992481,-2.0819643316208847,0.0,0.0,0.0,0.0,1
1.0,0.0,0.6977443609022557,-2.346472127513821,0.0,0.0,0.0,0.0,1
0.0,0.0,0.7097744360902256,-0.7594253521562024,0.0,0.0,0.0,0.0,1
0.0,0.0,0.6887218045112782,-0.494917556263266,0.0,0.0,0.0,0.0,1
0.0,0.0,0.736842105263158,-1.1561870459956072,0.0,0.0,0.0,0.0,1
0.0,0.0,0.962406015037594,-2.346472127513821,0.0,0.2,0.0,0.0,1
0.0,0.0,0.8857142857142858,-2.346472127513821,0.0,0.0,0.0,0.0,1
1.0,0.0,0.6466165413533835,-0.6271714542097342,0.0,0.0,0.0,0.0,1
0.0,0.0,0.6706766917293234,-0.7594253521562024,0.0,0.0,0.0,0.0,1
0.0,0.0,0.936842105263158,-2.346472127513821,0.0,0.0,0.0,0.0,1
0.0,0.0,0.8075187969924812,0.5631136273084798,0.0,0.0,0.0,0.0,1
1.0,1.0,0.9578947368421054,0.5631136273084798,0.0,0.0,0.0,0.0,1
0.0,0.0,0.9353383458646618,0.695367525254948,0.0,11.9,1.1,0.0,1
1.0,1.0,0.7759398496240602,0.4308597293620116,0.0,0.0,0.0,0.0,1
1.0,0.0,0.9639097744360903,2.414668198559035,0.0,11.6,2.2,0.0,1
0.0,0.0,0.7789473684210527,-0.6271714542097342,0.0,0.0,0.0,0.0,1
1.0,1.0,0.9293233082706768,-0.494917556263266,0.0,3.0,0.6,0.0,1
0.0,0.0,0.6255639097744361,-0.6271714542097342,0.0,0.0,0.0,0.0,1
0.0,0.0,0.8676691729323309,-2.346472127513821,0.0,0.0,0.0,0.0,1
0.0,0.0,0.6285714285714287,-2.346472127513821,0.0,0.0,0.0,0.0,1
1.0,0.0,0.9127819548872181,-2.346472127513821,0.0,0.4,0.0,0.0,1
0.0,0.0,0.6285714285714287,-0.23040976037032954,0.0,0.0,0.0,0.0,1
1.0,1.0,0.6631578947368422,-2.346472127513821,0.0,0.0,0.0,0.0,1
0.0,0.0,0.8977443609022557,0.4308597293620116,0.0,0.0,0.0,0.0,1
0.0,0.0,0.7323308270676692,-0.6271714542097342,0.0,0.0,0.0,0.0,1
1.0,0.0,0.631578947368421,0.29860583141554337,0.0,0.0,0.0,0.0,1
0.0,0.0,0.7233082706766918,-2.346472127513821,0.0,0.0,0.0,0.0,1
0.0,0.0,0.6586466165413535,-2.346472127513821,0.0,0.0,0.0,0.0,1
1.0,1.0,0.6676691729323309,-0.6271714542097342,0.0,0.0,0.0,0.0,1
0.0,0.0,0.6511278195488722,0.16635193346907515,0.0,0.0,0.0,0.0,1
0.0,0.0,0.7338345864661655,-2.346472127513821,0.0,0.0,0.0,0.0,1
1.0,1.0,0.8045112781954888,0.4308597293620116,0.0,0.0,0.0,0.0,1
0.0,0.0,0.5774436090225564,-1.1561870459956072,0.0,0.0,0.0,0.0,1
1.0,0.0,0.6706766917293234,0.29860583141554337,0.0,0.0,0.0,0.0,1
0.0,0.0,0.6255639097744361,-0.6271714542097342,0.0,0.0,0.0,0.0,1
1.0,1.0,0.8766917293233083,0.5631136273084798,0.0,0.0,0.0,0.0,1
0.0,0.0,0.9413533834586467,-2.346472127513821,0.0,0.1,0.0,0.0,1
0.0,0.0,0.8706766917293234,-2.346472127513821,0.0,0.0,0.0,0.0,1
1.0,1.0,0.6466165413533835,-2.346472127513821,0.0,0.0,0.0,0.0,1
1.0,0.0,0.7849624060150378,-2.346472127513821,0.0,0.0,0.0,0.0,1
1.0,1.0,0.7187969924812031,-2.346472127513821,0.0,0.0,0.0,0.0,1
1.0,1.0,0.8075187969924812,-0.494917556263266,0.0,0.0,0.0,0.0,1
1.0,0.0,0.8526315789473685,2.414668198559035,0.0,0.0,0.0,0.0,1
0.0,0.0,0.5804511278195489,-2.346472127513821,0.0,0.0,0.0,0.0,1
1.0,0.0,0.9699248120300753,0.4308597293620116,0.0,43.2,2.2,0.0,1
0.0,0.0,0.6345864661654136,-2.346472127513821,0.0,0.0,0.0,0.0,1
0.0,0.0,0.637593984962406,-0.494917556263266,0.0,0.0,0.0,0.0,1
1.0,1.0,0.637593984962406,0.5631136273084798,0.0,0.0,0.0,0.0,1
1.0,0.0,0.9548872180451129,3.4726993821307808,0.0,3.0,0.2,0.0,1
1.0,0.0,0.7067669172932332,-0.6271714542097342,0.0,0.0,0.0,0.0,1
1.0,0.0,0.9458646616541354,0.5631136273084798,0.0,11.6,0.6,0.0,1
0.0,0.0,0.631578947368421,-2.346472127513821,0.0,0.0,0.0,0.0,1
0.0,0.0,0.6195488721804512,-2.346472127513821,0.0,0.0,0.0,0.0,1
1.0,0.0,0.606015037593985,-0.494917556263266,0.0,0.0,0.0,0.0,1
0.0,0.0,0.81203007518797,-0.6271714542097342,0.0,0.0,0.0,0.0,1
1.0,0.0,0.7082706766917295,-0.7594253521562024,0.0,0.0,0.0,0.0,1
0.0,0.0,0.6451127819548872,-1.2884409439420754,0.0,0.0,0.0,0.0,1
1.0,1.0,0.8631578947368421,-0.494917556263266,0.0,0.0,0.0,0.0,1
1.0,0.0,0.9669172932330828,-2.346472127513821,0.0,0.0,0.0,0.0,1
1.0,0.0,0.8270676691729325,0.4308597293620116,0.0,0.0,0.0,0.0,1
0.0,0.0,0.8451127819548873,0.695367525254948,0.0,2.2,0.4,0.0,1
0.0,0.0,0.6466165413533835,-0.6271714542097342,0.0,0.0,0.0,0.0,1
0.0,0.0,0.936842105263158,-0.494917556263266,0.0,17.6,1.3,0.0,1
0.0,0.0,0.687218045112782,0.695367525254948,0.0,0.0,0.0,0.0,1
0.0,0.0,0.5518796992481203,-2.346472127513821,0.0,0.0,0.0,0.0,1
0.0,0.0,0.5563909774436091,0.4308597293620116,0.0,0.0,0.0,0.0,1
1.0,1.0,0.6015037593984963,0.29860583141554337,0.0,0.0,0.0,0.0,1
0.0,0.0,0.7563909774436091,-2.346472127513821,0.0,0.0,0.0,0.0,1
0.0,0.0,0.8721804511278197,-2.346472127513821,0.0,0.0,0.0,0.0,1
0.0,0.0,0.5127819548872181,-0.6271714542097342,0.0,0.0,0.0,0.0,1
0.0,0.0,0.5909774436090226,-2.346472127513821,0.0,0.0,0.0,0.0,1
1.0,1.0,0.5894736842105264,-1.023933148049139,0.0,0.0,0.0,0.0,1
0.0,0.0,0.8165413533834588,0.5631136273084798,0.0,0.0,0.0,0.0,1
0.0,0.0,0.9714285714285716,0.695367525254948,0.0,15.0,2.1,0.0,1
0.0,0.0,0.5909774436090226,-2.346472127513821,0.0,0.0,0.0,0.0,1
1.0,1.0,0.7383458646616542,-0.6271714542097342,0.0,0.0,0.0,0.0,1
1.0,0.0,0.9263157894736843,0.29860583141554337,0.0,1.4,0.1,0.0,1
0.0,0.0,0.5609022556390978,-2.346472127513821,0.0,0.0,0.0,0.0,1
0.0,0.0,0.6195488721804512,-0.494917556263266,0.0,0.0,0.0,0.0,1
1.0,0.0,0.7819548872180452,0.695367525254948,0.0,0.0,0.0,0.0,1
0.0,0.0,0.7669172932330828,-0.6271714542097342,0.0,0.0,0.0,0.0,1
1.0,1.0,0.7203007518796992,-0.494917556263266,0.0,0.0,0.0,0.0,1
0.0,0.0,0.5007518796992482,-2.346472127513821,0.0,0.0,0.0,0.0,1
0.0,0.0,0.5699248120300753,-0.494917556263266,0.0,0.0,0.0,0.0,1
0.0,0.0,0.5774436090225564,-2.346472127513821,0.0,0.0,0.0,0.0,1
0.0,0.0,0.5218045112781956,-0.6271714542097342,0.0,0.0,0.0,0.0,1
0.0,0.0,0.6511278195488722,-0.494917556263266,0.0,0.0,0.0,0.0,1
1.0,1.0,0.930827067669173,0.4308597293620116,0.0,8.9,2.2,0.0,1
1.0,1.0,0.8571428571428572,-0.6271714542097342,0.0,1.3,0.2,0.0,1
1.0,0.0,0.6000000000000001,-0.494917556263266,0.0,0.0,0.0,0.0,1
1.0,1.0,0.562406015037594,-2.346472127513821,0.0,0.0,0.0,0.0,1
0.0,0.0,0.5939849624060151,0.5631136273084798,0.0,0.0,0.0,0.0,1
1.0,0.0,0.6676691729323309,-2.346472127513821,0.0,0.0,0.0,0.0,1
1.0,0.0,0.9248120300751881,0.034098035522606915,0.0,18.2,1.1,0.0,1
1.0,0.0,0.8526315789473685,0.5631136273084798,0.0,1.5,0.1,0.0,1
1.0,0.0,0.7398496240601505,-2.346472127513821,0.0,0.0,0.0,0.0,1
0.0,0.0,0.562406015037594,-2.346472127513821,0.0,0.0,0.0,0.0,1
0.0,0.0,0.4992481203007519,-2.346472127513821,0.0,0.0,0.0,0.0,1
0.0,0.0,0.5578947368421053,-2.346472127513821,0.0,0.0,0.0,0.0,1
1.0,0.0,0.5353383458646617,-0.6271714542097342,0.0,0.0,0.0,0.0,1
0.0,0.0,0.5563909774436091,-2.346472127513821,0.0,0.0,0.0,0.0,1
0.0,0.0,0.5533834586466166,-2.346472127513821,0.0,0.0,0.0,0.0,1
1.0,1.0,0.6015037593984963,0.5631136273084798,0.0,0.0,0.0,0.0,1
0.0,0.0,0.7548872180451128,-2.346472127513821,0.0,0.0,0.0,0.0,1
1.0,0.0,0.7052631578947369,-0.494917556263266,0.0,0.0,0.0,0.0,1
1.0,0.0,0.7022556390977445,0.695367525254948,0.0,0.0,0.0,0.0,1
0.0,0.0,0.5503759398496241,-2.346472127513821,0.0,0.0,0.0,0.0,1
1.0,1.0,0.7834586466165415,-2.346472127513821,0.0,0.0,0.0,0.0,1
1.0,0.0,0.7097744360902256,-2.346472127513821,0.0,0.0,0.0,0.0,1
0.0,0.0,0.5383458646616542,-0.6271714542097342,0.0,0.0,0.0,0.0,1
0.0,0.0,0.5443609022556392,-2.346472127513821,0.0,0.0,0.0,0.0,1
1.0,0.0,0.5984962406015039,0.29860583141554337,0.0,0.0,0.0,0.0,1
0.0,0.0,0.5413533834586467,-2.346472127513821,0.0,0.0,0.0,0.0,1
1.0,1.0,0.8827067669172932,-0.23040976037032954,0.0,11.7,1.0,0.0,1
0.0,0.0,0.5383458646616542,-2.346472127513821,0.0,0.0,0.0,0.0,1
0.0,0.0,0.8781954887218046,0.5631136273084798,0.0,6.3,4.6,0.0,1
1.0,0.0,0.8421052631578948,0.695367525254948,0.0,19.6,2.0,0.0,1
1.0,0.0,0.7443609022556391,0.4308597293620116,0.0,0.0,0.0,0.0,1
1.0,1.0,0.5353383458646617,-2.346472127513821,0.0,0.0,0.0,0.0,1
1.0,0.0,0.9022556390977445,2.8114298923984395,0.0,4.0,0.8,0.0,1
1.0,0.0,0.9097744360902257,-0.0981558624238613,0.0,10.1,1.1,0.0,1
1.0,1.0,0.8165413533834588,-0.7594253521562024,0.0,0.8,0.1,0.0,1
0.0,0.0,0.6451127819548872,-2.346472127513821,0.0,0.0,0.0,0.0,1
0.0,0.0,0.9518796992481203,0.29860583141554337,0.0,9.9,0.9,0.0,1
0.0,0.0,0.5338345864661654,-2.346472127513821,0.0,0.0,0.0,0.0,1
0.0,0.0,0.5338345864661654,-2.346472127513821,0.0,0.0,0.0,0.0,1
0.0,0.0,0.46015037593984964,-0.6271714542097342,0.0,0.0,0.0,0.0,1
0.0,0.0,0.4646616541353384,-0.494917556263266,0.0,0.0,0.0,0.0,1
1.0,1.0,0.5533834586466166,-0.6271714542097342,0.0,0.0,0.0,0.0,1
1.0,1.0,0.942857142857143,0.695367525254948,0.0,0.0,0.0,0.0,1
1.0,1.0,0.7323308270676692,0.695367525254948,0.0,0.0,0.0,0.0,1
1.0,0.0,0.9789473684210528,0.29860583141554337,0.0,7.4,1.0,0.0,1
0.0,0.0,0.5248120300751881,-2.346472127513821,0.0,0.0,0.0,0.0,1
0.0,0.0,0.5368421052631579,-0.494917556263266,0.0,0.0,0.0,0.0,1
0.0,0.0,0.5248120300751881,-2.346472127513821,0.0,0.0,0.0,0.0,1
1.0,0.0,0.8661654135338347,-0.36266365831679775,0.0,3.8,0.5,0.0,1
1.0,0.0,0.6857142857142858,0.16635193346907515,0.0,0.0,0.0,0.0,1
1.0,0.0,0.5082706766917293,-0.6271714542097342,0.0,0.0,0.0,0.0,1
1.0,0.0,0.9639097744360903,0.695367525254948,0.0,2.2,0.3,0.0,1
1.0,1.0,0.8270676691729325,2.01790650471963,0.0,8.1,0.6,0.0,1
1.0,0.0,0.4977443609022557,-0.494917556263266,0.0,0.0,0.0,0.0,1
0.0,0.0,0.46917293233082713,-2.346472127513821,0.0,0.0,0.0,0.0,1
0.0,0.0,0.46917293233082713,-0.7594253521562024,0.0,0.0,0.0,0.0,1
0.0,0.0,0.518796992481203,-2.346472127513821,0.0,0.0,0.0,0.0,1
1.0,0.0,0.6345864661654136,-0.494917556263266,0.0,0.0,0.0,0.0,1
0.0,0.0,0.6030075187969925,-0.6271714542097342,0.0,0.0,0.0,0.0,1
0.0,0.0,0.5172932330827068,-2.346472127513821,0.0,0.0,0.0,0.0,1
0.0,0.0,0.6421052631578948,-0.7594253521562024,0.0,0.0,0.0,0.0,1
0.0,0.0,0.7654135338345865,-0.6271714542097342,0.0,2.9,0.2,0.0,1
0.0,0.0,0.4962406015037594,-2.346472127513821,0.0,0.0,0.0,0.0,1
1.0,0.0,0.9578947368421054,-0.494917556263266,0.0,40.9,3.5,0.0,1
1.0,0.0,0.7097744360902256,0.695367525254948,0.0,0.0,0.0,0.0,1
1.0,1.0,0.8105263157894738,0.4308597293620116,0.0,5.9,0.4,0.0,1
0.0,0.0,0.855639097744361,0.29860583141554337,0.0,29.3,2.9,0.0,1
0.0,0.0,0.8812030075187971,1.356637014987289,0.0,36.7,2.1,0.0,1
1.0,1.0,0.9759398496240602,-1.023933148049139,0.0,0.2,0.0,0.0,1
0.0,0.0,0.5052631578947369,0.695367525254948,0.0,0.0,0.0,0.0,1
0.0,0.0,0.5142857142857143,-0.494917556263266,0.0,0.0,0.0,0.0,1
1.0,1.0,0.9172932330827068,0.695367525254948,0.0,26.2,3.3,0.0,1
0.0,0.0,0.5127819548872181,-2.346472127513821,0.0,0.0,0.0,0.0,1
0.0,0.0,0.4736842105263158,-0.6271714542097342,0.0,0.0,0.0,0.0,1
0.0,0.0,0.5157894736842106,0.695367525254948,0.0,0.0,0.0,0.0,1
0.0,0.0,0.5112781954887219,-2.346472127513821,0.0,0.0,0.0,0.0,1
1.0,0.0,0.9714285714285716,0.29860583141554337,0.0,8.8,0.9,0.0,1
0.0,0.0,0.4992481203007519,-0.0981558624238613,0.0,0.0,0.0,0.0,1
0.0,0.0,0.6000000000000001,-0.494917556263266,0.0,0.0,0.0,0.0,1
1.0,0.0,0.7864661654135339,0.16635193346907515,0.0,6.2,0.9,0.0,1
0.0,0.0,0.44812030075187975,-2.346472127513821,0.0,0.0,0.0,0.0,1
0.0,0.0,0.518796992481203,-2.0819643316208847,0.0,0.0,0.0,0.0,1
0.0,0.0,0.4932330827067669,0.4308597293620116,0.0,0.0,0.0,0.0,1
0.0,0.0,0.7323308270676692,0.8276214232014163,0.0,0.1,0.0,0.0,1
0.0,0.0,0.4661654135338346,-0.6271714542097342,0.0,0.0,0.0,0.0,1
1.0,1.0,0.5278195488721805,0.695367525254948,0.0,0.0,0.0,0.0,1
1.0,1.0,0.8736842105263158,-2.346472127513821,0.0,0.1,0.0,0.0,1
1.0,0.0,0.6721804511278197,-0.6271714542097342,0.0,0.0,0.0,0.0,1
0.0,0.0,0.5488721804511278,-2.346472127513821,0.0,0.0,0.0,0.0,1
0.0,0.0,0.43007518796992483,-2.346472127513821,0.0,0.0,0.0,0.0,1
1.0,1.0,0.9879699248120302,-1.023933148049139,0.0,0.0,0.0,0.0,1
0.0,0.0,0.8375939849624061,0.29860583141554337,0.0,59.3,7.5,0.0,1
1.0,0.0,0.8360902255639099,-0.36266365831679775,0.0,16.5,2.2,0.0,1
0.0,0.0,0.4315789473684211,0.034098035522606915,0.0,0.0,0.0,0.0,1
0.0,0.0,0.5473684210526316,-0.494917556263266,0.0,0.0,0.0,0.0,1
0.0,0.0,0.4902255639097745,-0.6271714542097342,0.0,0.0,0.0,0.0,1
0.0,0.0,0.9669172932330828,0.8276214232014163,0.0,19.1,1.8,0.0,1
0.0,0.0,0.7263157894736842,0.16635193346907515,0.0,0.0,0.0,0.0,1
0.0,0.0,0.49172932330827074,-2.346472127513821,0.0,0.0,0.0,0.0,1
1.0,0.0,0.8977443609022557,0.4308597293620116,0.0,0.3,0.0,0.0,1
0.0,0.0,0.4180451127819549,-2.346472127513821,0.0,0.0,0.0,0.0,1
1.0,0.0,0.449624060150376,-0.36266365831679775,0.0,0.0,0.0,0.0,1
1.0,0.0,0.8060150375939851,-0.494917556263266,0.0,6.3,1.2,0.0,1
0.0,0.0,0.9338345864661656,-0.23040976037032954,0.0,69.6,3.9,0.0,1
1.0,0.0,0.4751879699248121,-0.494917556263266,0.0,0.0,0.0,0.0,1
